GEOID,district,state,year,sex,estimate,moe
4708,8,Tennessee,2010,male,0.477916555,0.020724741
4708,8,Tennessee,2010,female,0.522083445,0.020826406
4708,8,Tennessee,2011,male,0.476879795,0.020433427
4708,8,Tennessee,2011,female,0.523120205,0.02145415
4708,8,Tennessee,2012,male,0.474825601,0.019485547
4708,8,Tennessee,2012,female,0.525174399,0.019980742
4708,8,Tennessee,2013,male,0.475898949,0.018446012
4708,8,Tennessee,2013,female,0.524101051,0.019463764
4708,8,Tennessee,2014,male,0.475831732,0.019313354
4708,8,Tennessee,2014,female,0.524168268,0.019900892
4708,8,Tennessee,2015,male,0.475974794,0.018856126
4708,8,Tennessee,2015,female,0.524025206,0.019972101
4708,8,Tennessee,2016,male,0.475201289,0.018813145
4708,8,Tennessee,2016,female,0.524798711,0.020294465
4708,8,Tennessee,2017,male,0.474781855,0.020089759
4708,8,Tennessee,2017,female,0.525218145,0.021586373
4708,8,Tennessee,2018,male,0.475063274,0.019799469
4708,8,Tennessee,2018,female,0.524936726,0.020751201
4708,8,Tennessee,2019,male,0.476380896,0.02059716
4708,8,Tennessee,2019,female,0.523619104,0.0210271
4708,8,Tennessee,2020,male,0.47801867,0.023332669
4708,8,Tennessee,2020,female,0.52198133,0.024130367
4709,9,Tennessee,2009,male,0.462653394,0.023003654
4709,9,Tennessee,2009,female,0.537346606,0.023562185
4709,9,Tennessee,2010,male,0.464048897,0.021909965
4709,9,Tennessee,2010,female,0.535951103,0.023811454
4709,9,Tennessee,2011,male,0.464932844,0.02264204
4709,9,Tennessee,2011,female,0.535067156,0.023109956
4709,9,Tennessee,2012,male,0.46356148,0.019068444
4709,9,Tennessee,2012,female,0.53643852,0.020378413
4709,9,Tennessee,2013,male,0.46313086,0.018763058
4709,9,Tennessee,2013,female,0.53686914,0.019989544
4709,9,Tennessee,2014,male,0.462480155,0.019578924
4709,9,Tennessee,2014,female,0.537519845,0.022119459
4709,9,Tennessee,2015,male,0.46289976,0.018742627
4709,9,Tennessee,2015,female,0.53710024,0.02013892
4709,9,Tennessee,2016,male,0.463392804,0.019095121
4709,9,Tennessee,2016,female,0.536607196,0.020378512
4709,9,Tennessee,2017,male,0.463012851,0.01955135
4709,9,Tennessee,2017,female,0.536987149,0.021165356
4709,9,Tennessee,2018,male,0.462294236,0.019689519
4709,9,Tennessee,2018,female,0.537705764,0.022114783
4709,9,Tennessee,2019,male,0.460319055,0.020579025
4709,9,Tennessee,2019,female,0.539680945,0.022552437
4709,9,Tennessee,2020,male,0.458388152,0.024628182
4709,9,Tennessee,2020,female,0.541611848,0.026269799
4801,1,Texas,2009,male,0.479481426,0.018022852
4801,1,Texas,2009,female,0.520518574,0.018593941
4801,1,Texas,2010,male,0.480429315,0.017462404
4801,1,Texas,2010,female,0.519570685,0.0182461
4801,1,Texas,2011,male,0.481685185,0.017757988
4801,1,Texas,2011,female,0.518314815,0.0178243
4801,1,Texas,2012,male,0.48212834,0.018212073
4801,1,Texas,2012,female,0.51787166,0.018730702
4801,1,Texas,2013,male,0.482179434,0.018341554
4801,1,Texas,2013,female,0.517820566,0.019229017
4801,1,Texas,2014,male,0.482404045,0.018003065
4801,1,Texas,2014,female,0.517595955,0.019058606
4801,1,Texas,2015,male,0.482285971,0.017944462
4801,1,Texas,2015,female,0.517714029,0.01772184
4801,1,Texas,2016,male,0.482459436,0.019005441
4801,1,Texas,2016,female,0.517540564,0.018514878
4801,1,Texas,2017,male,0.481458713,0.019233604
4801,1,Texas,2017,female,0.518541287,0.019677695
4801,1,Texas,2018,male,0.481303604,0.019684675
4801,1,Texas,2018,female,0.518696396,0.020087308
4801,1,Texas,2019,male,0.481937716,0.019748072
4801,1,Texas,2019,female,0.518062284,0.020428907
4801,1,Texas,2020,male,0.48129652,0.02083925
4801,1,Texas,2020,female,0.51870348,0.022888294
4802,2,Texas,2009,male,0.494755741,0.024278101
4802,2,Texas,2009,female,0.505244259,0.023566648
4802,2,Texas,2010,male,0.494454318,0.022580997
4802,2,Texas,2010,female,0.505545682,0.024023776
4802,2,Texas,2011,male,0.494078762,0.024216453
4802,2,Texas,2011,female,0.505921238,0.024502503
4802,2,Texas,2012,male,0.499078846,0.029476927
4802,2,Texas,2012,female,0.500921154,0.02913745
4802,2,Texas,2013,male,0.501233852,0.028437539
4802,2,Texas,2013,female,0.498766148,0.028393094
4802,2,Texas,2014,male,0.499838262,0.029704918
4802,2,Texas,2014,female,0.500161738,0.027444371
4802,2,Texas,2015,male,0.497745512,0.030054339
4802,2,Texas,2015,female,0.502254488,0.029674462
4802,2,Texas,2016,male,0.49745411,0.02747548
4802,2,Texas,2016,female,0.50254589,0.02782955
4802,2,Texas,2017,male,0.496866943,0.027702914
4802,2,Texas,2017,female,0.503133057,0.027426858
4802,2,Texas,2018,male,0.493743537,0.029316942
4802,2,Texas,2018,female,0.506256463,0.028382128
4802,2,Texas,2019,male,0.492721418,0.030184176
4802,2,Texas,2019,female,0.507278582,0.029698193
4802,2,Texas,2020,male,0.491409759,0.03253709
4802,2,Texas,2020,female,0.508590241,0.03496325
4803,3,Texas,2009,male,0.498467753,0.021924811
4803,3,Texas,2009,female,0.501532247,0.021647815
4803,3,Texas,2010,male,0.48600255,0.020689876
4803,3,Texas,2010,female,0.51399745,0.02127584
4803,3,Texas,2011,male,0.485955227,0.020389002
4803,3,Texas,2011,female,0.514044773,0.020087019
4803,3,Texas,2012,male,0.483549336,0.017718926
4803,3,Texas,2012,female,0.516450664,0.018518859
4803,3,Texas,2013,male,0.482688928,0.01775393
4803,3,Texas,2013,female,0.517311072,0.018778347
4803,3,Texas,2014,male,0.482080233,0.017397071
4803,3,Texas,2014,female,0.517919767,0.018776911
4803,3,Texas,2015,male,0.482326318,0.017976396
4803,3,Texas,2015,female,0.517673682,0.019113418
4803,3,Texas,2016,male,0.482452485,0.017446467
4803,3,Texas,2016,female,0.517547515,0.017907891
4803,3,Texas,2017,male,0.482787025,0.016920263
4803,3,Texas,2017,female,0.517212975,0.018127373
4803,3,Texas,2018,male,0.483481601,0.017652439
4803,3,Texas,2018,female,0.516518399,0.01792514
4803,3,Texas,2019,male,0.483868269,0.016994738
4803,3,Texas,2019,female,0.516131731,0.018979737
4803,3,Texas,2020,male,0.484889685,0.020937991
4803,3,Texas,2020,female,0.515110315,0.021766188
4804,4,Texas,2009,male,0.489935263,0.019534256
4804,4,Texas,2009,female,0.510064737,0.019890307
4804,4,Texas,2010,male,0.485398168,0.017811496
4804,4,Texas,2010,female,0.514601832,0.018286097
4804,4,Texas,2011,male,0.485017543,0.018537182
4804,4,Texas,2011,female,0.514982457,0.017879532
4804,4,Texas,2012,male,0.486451986,0.018753147
4804,4,Texas,2012,female,0.513548014,0.018443931
4804,4,Texas,2013,male,0.486284929,0.018604843
4804,4,Texas,2013,female,0.513715071,0.018988892
4804,4,Texas,2014,male,0.486115367,0.018995124
4804,4,Texas,2014,female,0.513884633,0.018851604
4804,4,Texas,2015,male,0.486515001,0.017732091
4804,4,Texas,2015,female,0.513484999,0.019565451
4804,4,Texas,2016,male,0.485818691,0.018267063
4804,4,Texas,2016,female,0.514181309,0.018945803
4804,4,Texas,2017,male,0.486225696,0.018820839
4804,4,Texas,2017,female,0.513774304,0.019296626
4804,4,Texas,2018,male,0.487123652,0.018967965
4804,4,Texas,2018,female,0.512876348,0.019308962
4804,4,Texas,2019,male,0.486849117,0.019312052
4804,4,Texas,2019,female,0.513150883,0.019826699
4804,4,Texas,2020,male,0.485411505,0.022644029
4804,4,Texas,2020,female,0.514588495,0.022833235
4805,5,Texas,2009,male,0.498325987,0.023493936
4805,5,Texas,2009,female,0.501674013,0.02421891
4805,5,Texas,2010,male,0.492627915,0.023236701
4805,5,Texas,2010,female,0.507372085,0.023406197
4805,5,Texas,2011,male,0.49198585,0.022794336
4805,5,Texas,2011,female,0.50801415,0.023522807
4805,5,Texas,2012,male,0.496224237,0.022593725
4805,5,Texas,2012,female,0.503775763,0.023601812
4805,5,Texas,2013,male,0.49606348,0.023157175
4805,5,Texas,2013,female,0.50393652,0.022941201
4805,5,Texas,2014,male,0.498309813,0.023158822
4805,5,Texas,2014,female,0.501690187,0.023733743
4805,5,Texas,2015,male,0.497804479,0.023620648
4805,5,Texas,2015,female,0.502195521,0.023409784
4805,5,Texas,2016,male,0.498529021,0.023678336
4805,5,Texas,2016,female,0.501470979,0.022876334
4805,5,Texas,2017,male,0.499448353,0.02465795
4805,5,Texas,2017,female,0.500551647,0.02331159
4805,5,Texas,2018,male,0.499358735,0.023506135
4805,5,Texas,2018,female,0.500641265,0.022945972
4805,5,Texas,2019,male,0.499374507,0.023955166
4805,5,Texas,2019,female,0.500625493,0.023192642
4805,5,Texas,2020,male,0.501746186,0.027918679
4805,5,Texas,2020,female,0.498253814,0.027828231
4806,6,Texas,2009,male,0.493798782,0.023234009
4806,6,Texas,2009,female,0.506201218,0.021173553
4806,6,Texas,2010,male,0.484372186,0.021476293
4806,6,Texas,2010,female,0.515627814,0.021747323
4806,6,Texas,2011,male,0.485464098,0.022405924
4806,6,Texas,2011,female,0.514535902,0.021914104
4806,6,Texas,2012,male,0.481406035,0.023398221
4806,6,Texas,2012,female,0.518593965,0.024436311
4806,6,Texas,2013,male,0.481143019,0.022152288
4806,6,Texas,2013,female,0.518856981,0.024080855
4806,6,Texas,2014,male,0.477313136,0.024261693
4806,6,Texas,2014,female,0.522686864,0.024584786
4806,6,Texas,2015,male,0.476630939,0.023714808
4806,6,Texas,2015,female,0.523369061,0.024800612
4806,6,Texas,2016,male,0.475738261,0.023793454
4806,6,Texas,2016,female,0.524261739,0.023692972
4806,6,Texas,2017,male,0.477837061,0.023781038
4806,6,Texas,2017,female,0.522162939,0.024212036
4806,6,Texas,2018,male,0.478201,0.023848121
4806,6,Texas,2018,female,0.521799,0.024871771
4806,6,Texas,2019,male,0.479587765,0.024240928
4806,6,Texas,2019,female,0.520412235,0.025146428
4806,6,Texas,2020,male,0.476461348,0.026673174
4806,6,Texas,2020,female,0.523538652,0.029151755
4807,7,Texas,2009,male,0.488825008,0.024895828
4807,7,Texas,2009,female,0.511174992,0.025419765
4807,7,Texas,2010,male,0.488531159,0.024399837
4807,7,Texas,2010,female,0.511468841,0.024823139
4807,7,Texas,2011,male,0.487396042,0.026029287
4807,7,Texas,2011,female,0.512603958,0.025005624
4807,7,Texas,2012,male,0.488932553,0.028740418
4807,7,Texas,2012,female,0.511067447,0.028009577
4807,7,Texas,2013,male,0.487573265,0.028496227
4807,7,Texas,2013,female,0.512426735,0.028857185
4807,7,Texas,2014,male,0.487706475,0.02894069
4807,7,Texas,2014,female,0.512293525,0.02841643
4807,7,Texas,2015,male,0.487893316,0.029164112
4807,7,Texas,2015,female,0.512106684,0.029428699
4807,7,Texas,2016,male,0.487113222,0.028835106
4807,7,Texas,2016,female,0.512886778,0.028297315
4807,7,Texas,2017,male,0.489012904,0.028361329
4807,7,Texas,2017,female,0.510987096,0.028673861
4807,7,Texas,2018,male,0.488026912,0.029338427
4807,7,Texas,2018,female,0.511973088,0.030298812
4807,7,Texas,2019,male,0.48710469,0.029642636
4807,7,Texas,2019,female,0.51289531,0.030863494
4807,7,Texas,2020,male,0.485985366,0.035584923
4807,7,Texas,2020,female,0.514014634,0.036356403
4808,8,Texas,2009,male,0.504216302,0.019256331
4808,8,Texas,2009,female,0.495783698,0.017894844
4808,8,Texas,2010,male,0.503974552,0.017852819
4808,8,Texas,2010,female,0.496025448,0.016652527
4808,8,Texas,2011,male,0.504418734,0.018189789
4808,8,Texas,2011,female,0.495581266,0.017363984
4808,8,Texas,2012,male,0.511183581,0.022453297
4808,8,Texas,2012,female,0.488816419,0.020990998
4808,8,Texas,2013,male,0.510710457,0.022099211
4808,8,Texas,2013,female,0.489289543,0.021863366
4808,8,Texas,2014,male,0.510182439,0.02353115
4808,8,Texas,2014,female,0.489817561,0.022101404
4808,8,Texas,2015,male,0.510602794,0.023225256
4808,8,Texas,2015,female,0.489397206,0.021438981
4808,8,Texas,2016,male,0.50903143,0.0233608
4808,8,Texas,2016,female,0.49096857,0.023072307
4808,8,Texas,2017,male,0.508679912,0.023035583
4808,8,Texas,2017,female,0.491320088,0.022620326
4808,8,Texas,2018,male,0.506878134,0.02342333
4808,8,Texas,2018,female,0.493121866,0.022931559
4808,8,Texas,2019,male,0.507263134,0.024632409
4808,8,Texas,2019,female,0.492736866,0.023916416
4808,8,Texas,2020,male,0.50693398,0.025296523
4808,8,Texas,2020,female,0.49306602,0.026656652
4809,9,Texas,2009,male,0.492136941,0.029431655
4809,9,Texas,2009,female,0.507863059,0.028249224
4809,9,Texas,2010,male,0.483327348,0.02702802
4809,9,Texas,2010,female,0.516672652,0.027927865
4809,9,Texas,2011,male,0.482766974,0.029707867
4809,9,Texas,2011,female,0.517233026,0.029132525
4809,9,Texas,2012,male,0.476768995,0.030246914
4809,9,Texas,2012,female,0.523231005,0.030147485
4809,9,Texas,2013,male,0.478807346,0.029072014
4809,9,Texas,2013,female,0.521192654,0.029260123
4809,9,Texas,2014,male,0.478605683,0.029201517
4809,9,Texas,2014,female,0.521394317,0.029546586
4809,9,Texas,2015,male,0.48032446,0.029332353
4809,9,Texas,2015,female,0.51967554,0.029615757
4809,9,Texas,2016,male,0.480754455,0.028262232
4809,9,Texas,2016,female,0.519245545,0.029718702
4809,9,Texas,2017,male,0.480148973,0.02903675
4809,9,Texas,2017,female,0.519851027,0.029366754
4809,9,Texas,2018,male,0.479915642,0.028549769
4809,9,Texas,2018,female,0.520084358,0.03042698
4809,9,Texas,2019,male,0.481620284,0.03018039
4809,9,Texas,2019,female,0.518379716,0.03059102
4809,9,Texas,2020,male,0.478150102,0.036403265
4809,9,Texas,2020,female,0.521849898,0.035003139
4810,10,Texas,2009,male,0.497728626,0.023328953
4810,10,Texas,2009,female,0.502271374,0.022710457
4810,10,Texas,2010,male,0.491577538,0.021872611
4810,10,Texas,2010,female,0.508422462,0.022290549
4810,10,Texas,2011,male,0.493213813,0.022673264
4810,10,Texas,2011,female,0.506786187,0.022969558
4810,10,Texas,2012,male,0.495632368,0.027069478
4810,10,Texas,2012,female,0.504367632,0.027320549
4810,10,Texas,2013,male,0.496055521,0.027185635
4810,10,Texas,2013,female,0.503944479,0.026527085
4810,10,Texas,2014,male,0.49398557,0.026671863
4810,10,Texas,2014,female,0.50601443,0.026801145
4810,10,Texas,2015,male,0.49419115,0.028411348
4810,10,Texas,2015,female,0.50580885,0.026794442
4810,10,Texas,2016,male,0.49481987,0.026087345
4810,10,Texas,2016,female,0.50518013,0.026991344
4810,10,Texas,2017,male,0.492569585,0.026166043
4810,10,Texas,2017,female,0.507430415,0.026591619
4810,10,Texas,2018,male,0.492140436,0.026081985
4810,10,Texas,2018,female,0.507859564,0.026539389
4810,10,Texas,2019,male,0.490201776,0.027046338
4810,10,Texas,2019,female,0.509798224,0.027149544
4810,10,Texas,2020,male,0.490973883,0.030995954
4810,10,Texas,2020,female,0.509026117,0.032277298
4811,11,Texas,2009,male,0.484641165,0.018397107
4811,11,Texas,2009,female,0.515358835,0.018552174
4811,11,Texas,2010,male,0.489854675,0.018435055
4811,11,Texas,2010,female,0.510145325,0.017917262
4811,11,Texas,2011,male,0.49094992,0.018878555
4811,11,Texas,2011,female,0.50905008,0.017930944
4811,11,Texas,2012,male,0.490827915,0.0185491
4811,11,Texas,2012,female,0.509172085,0.019269337
4811,11,Texas,2013,male,0.491593654,0.017971244
4811,11,Texas,2013,female,0.508406346,0.019029987
4811,11,Texas,2014,male,0.493267915,0.018422625
4811,11,Texas,2014,female,0.506732085,0.019326791
4811,11,Texas,2015,male,0.495846593,0.0183243
4811,11,Texas,2015,female,0.504153407,0.018151715
4811,11,Texas,2016,male,0.497315179,0.018594698
4811,11,Texas,2016,female,0.502684821,0.018697493
4811,11,Texas,2017,male,0.498982012,0.019140383
4811,11,Texas,2017,female,0.501017988,0.01914223
4811,11,Texas,2018,male,0.500324009,0.019298134
4811,11,Texas,2018,female,0.499675991,0.018511386
4811,11,Texas,2019,male,0.49933738,0.019004734
4811,11,Texas,2019,female,0.50066262,0.019618605
4811,11,Texas,2020,male,0.49971482,0.023370437
4811,11,Texas,2020,female,0.50028518,0.02162707
4812,12,Texas,2009,male,0.497362243,0.021763108
4812,12,Texas,2009,female,0.502637757,0.021227271
4812,12,Texas,2010,male,0.488573528,0.021604344
4812,12,Texas,2010,female,0.511426472,0.022046705
4812,12,Texas,2011,male,0.486024202,0.021268012
4812,12,Texas,2011,female,0.513975798,0.021849573
4812,12,Texas,2012,male,0.481720191,0.022550125
4812,12,Texas,2012,female,0.518279809,0.024709095
4812,12,Texas,2013,male,0.481023503,0.024179103
4812,12,Texas,2013,female,0.518976497,0.025138807
4812,12,Texas,2014,male,0.481892907,0.025107612
4812,12,Texas,2014,female,0.518107093,0.024851938
4812,12,Texas,2015,male,0.480671462,0.025076222
4812,12,Texas,2015,female,0.519328538,0.02495113
4812,12,Texas,2016,male,0.482070591,0.024821255
4812,12,Texas,2016,female,0.517929409,0.023908319
4812,12,Texas,2017,male,0.481516984,0.02351197
4812,12,Texas,2017,female,0.518483016,0.024660116
4812,12,Texas,2018,male,0.480656241,0.024020626
4812,12,Texas,2018,female,0.519343759,0.025361101
4812,12,Texas,2019,male,0.478771411,0.024761171
4812,12,Texas,2019,female,0.521228589,0.025506212
4812,12,Texas,2020,male,0.480870596,0.030257423
4812,12,Texas,2020,female,0.519129404,0.030841794
4813,13,Texas,2009,male,0.498495523,0.01793932
4813,13,Texas,2009,female,0.501504477,0.017378109
4813,13,Texas,2010,male,0.504356939,0.016549859
4813,13,Texas,2010,female,0.495643061,0.016887997
4813,13,Texas,2011,male,0.505698,0.018023134
4813,13,Texas,2011,female,0.494302,0.016908172
4813,13,Texas,2012,male,0.502024332,0.016837207
4813,13,Texas,2012,female,0.497975668,0.016305443
4813,13,Texas,2013,male,0.502955198,0.016282564
4813,13,Texas,2013,female,0.497044802,0.01646639
4813,13,Texas,2014,male,0.503711085,0.017750481
4813,13,Texas,2014,female,0.496288915,0.016438351
4813,13,Texas,2015,male,0.504769742,0.016697057
4813,13,Texas,2015,female,0.495230258,0.016943734
4813,13,Texas,2016,male,0.504699475,0.017161592
4813,13,Texas,2016,female,0.495300525,0.016681712
4813,13,Texas,2017,male,0.505417321,0.017648685
4813,13,Texas,2017,female,0.494582679,0.018197572
4813,13,Texas,2018,male,0.506223831,0.01805507
4813,13,Texas,2018,female,0.493776169,0.017828429
4813,13,Texas,2019,male,0.50631373,0.018897297
4813,13,Texas,2019,female,0.49368627,0.018206717
4813,13,Texas,2020,male,0.50637457,0.020300016
4813,13,Texas,2020,female,0.49362543,0.020249548
4814,14,Texas,2009,male,0.496539956,0.01953453
4814,14,Texas,2009,female,0.503460044,0.019455388
4814,14,Texas,2010,male,0.496546806,0.019737402
4814,14,Texas,2010,female,0.503453194,0.019807393
4814,14,Texas,2011,male,0.496578356,0.02012764
4814,14,Texas,2011,female,0.503421644,0.019653463
4814,14,Texas,2012,male,0.506106675,0.019295074
4814,14,Texas,2012,female,0.493893325,0.019008004
4814,14,Texas,2013,male,0.506043937,0.018386663
4814,14,Texas,2013,female,0.493956063,0.019366867
4814,14,Texas,2014,male,0.504761094,0.019009545
4814,14,Texas,2014,female,0.495238906,0.018897315
4814,14,Texas,2015,male,0.504436864,0.018967522
4814,14,Texas,2015,female,0.495563136,0.02011672
4814,14,Texas,2016,male,0.504288084,0.019616686
4814,14,Texas,2016,female,0.495711916,0.019477052
4814,14,Texas,2017,male,0.505538066,0.0202381
4814,14,Texas,2017,female,0.494461934,0.020152613
4814,14,Texas,2018,male,0.504283551,0.020627423
4814,14,Texas,2018,female,0.495716449,0.020139655
4814,14,Texas,2019,male,0.503804288,0.021069205
4814,14,Texas,2019,female,0.496195712,0.020706979
4814,14,Texas,2020,male,0.50306186,0.024208509
4814,14,Texas,2020,female,0.49693814,0.023252128
4815,15,Texas,2009,male,0.493769834,0.024861861
4815,15,Texas,2009,female,0.506230166,0.024506932
4815,15,Texas,2010,male,0.492886382,0.024205486
4815,15,Texas,2010,female,0.507113618,0.023967187
4815,15,Texas,2011,male,0.49065083,0.02310924
4815,15,Texas,2011,female,0.50934917,0.02401952
4815,15,Texas,2012,male,0.484728904,0.023336831
4815,15,Texas,2012,female,0.515271096,0.024870833
4815,15,Texas,2013,male,0.484828908,0.023862195
4815,15,Texas,2013,female,0.515171092,0.024456031
4815,15,Texas,2014,male,0.484668943,0.024508046
4815,15,Texas,2014,female,0.515331057,0.024293715
4815,15,Texas,2015,male,0.485216943,0.024264174
4815,15,Texas,2015,female,0.514783057,0.024831793
4815,15,Texas,2016,male,0.48526977,0.023817836
4815,15,Texas,2016,female,0.51473023,0.024489479
4815,15,Texas,2017,male,0.487021883,0.024153719
4815,15,Texas,2017,female,0.512978117,0.024984879
4815,15,Texas,2018,male,0.488277605,0.024507695
4815,15,Texas,2018,female,0.511722395,0.024006696
4815,15,Texas,2019,male,0.488746446,0.024697792
4815,15,Texas,2019,female,0.511253554,0.025365613
4815,15,Texas,2020,male,0.488489952,0.027230346
4815,15,Texas,2020,female,0.511510048,0.027436189
4816,16,Texas,2009,male,0.465244552,0.016902982
4816,16,Texas,2009,female,0.534755448,0.018924181
4816,16,Texas,2010,male,0.468974577,0.018123223
4816,16,Texas,2010,female,0.531025423,0.017995956
4816,16,Texas,2011,male,0.470287415,0.017576459
4816,16,Texas,2011,female,0.529712585,0.018821909
4816,16,Texas,2012,male,0.472604391,0.019729914
4816,16,Texas,2012,female,0.527395609,0.02024378
4816,16,Texas,2013,male,0.476039351,0.019652535
4816,16,Texas,2013,female,0.523960649,0.020822206
4816,16,Texas,2014,male,0.477863385,0.019523124
4816,16,Texas,2014,female,0.522136615,0.020595689
4816,16,Texas,2015,male,0.480123809,0.018619186
4816,16,Texas,2015,female,0.519876191,0.021176986
4816,16,Texas,2016,male,0.481537216,0.019714833
4816,16,Texas,2016,female,0.518462784,0.019898493
4816,16,Texas,2017,male,0.48219422,0.018873363
4816,16,Texas,2017,female,0.51780578,0.02031053
4816,16,Texas,2018,male,0.484432087,0.019832975
4816,16,Texas,2018,female,0.515567913,0.020713793
4816,16,Texas,2019,male,0.485413609,0.019955835
4816,16,Texas,2019,female,0.514586391,0.021185019
4816,16,Texas,2020,male,0.487242873,0.022392891
4816,16,Texas,2020,female,0.512757127,0.024818691
4817,17,Texas,2009,male,0.497153879,0.020045483
4817,17,Texas,2009,female,0.502846121,0.018668043
4817,17,Texas,2010,male,0.496779474,0.018462827
4817,17,Texas,2010,female,0.503220526,0.017650082
4817,17,Texas,2011,male,0.496466458,0.018667136
4817,17,Texas,2011,female,0.503533542,0.018075717
4817,17,Texas,2012,male,0.489477391,0.021853344
4817,17,Texas,2012,female,0.510522609,0.022406063
4817,17,Texas,2013,male,0.489153676,0.022561215
4817,17,Texas,2013,female,0.510846324,0.021340527
4817,17,Texas,2014,male,0.490239595,0.022128324
4817,17,Texas,2014,female,0.509760405,0.022039933
4817,17,Texas,2015,male,0.488390233,0.022511819
4817,17,Texas,2015,female,0.511609767,0.022606942
4817,17,Texas,2016,male,0.491848257,0.021882124
4817,17,Texas,2016,female,0.508151743,0.022228808
4817,17,Texas,2017,male,0.491278208,0.023391759
4817,17,Texas,2017,female,0.508721792,0.021883204
4817,17,Texas,2018,male,0.490908209,0.022048492
4817,17,Texas,2018,female,0.509091791,0.022591125
4817,17,Texas,2019,male,0.491373709,0.023988155
4817,17,Texas,2019,female,0.508626291,0.023478638
4817,17,Texas,2020,male,0.490058803,0.026176227
4817,17,Texas,2020,female,0.509941197,0.026683626
4818,18,Texas,2009,male,0.499304906,0.029139282
4818,18,Texas,2009,female,0.500695094,0.027113939
4818,18,Texas,2010,male,0.493153254,0.027445333
4818,18,Texas,2010,female,0.506846746,0.026272082
4818,18,Texas,2011,male,0.493111263,0.029138541
4818,18,Texas,2011,female,0.506888737,0.026766207
4818,18,Texas,2012,male,0.48536636,0.027099411
4818,18,Texas,2012,female,0.51463364,0.027116007
4818,18,Texas,2013,male,0.487636877,0.027357044
4818,18,Texas,2013,female,0.512363123,0.02715577
4818,18,Texas,2014,male,0.489385588,0.026995021
4818,18,Texas,2014,female,0.510614412,0.02651616
4818,18,Texas,2015,male,0.489694066,0.027372405
4818,18,Texas,2015,female,0.510305934,0.027947439
4818,18,Texas,2016,male,0.490992542,0.027419131
4818,18,Texas,2016,female,0.509007458,0.026106118
4818,18,Texas,2017,male,0.492221207,0.027942842
4818,18,Texas,2017,female,0.507778793,0.027516404
4818,18,Texas,2018,male,0.493981143,0.028742143
4818,18,Texas,2018,female,0.506018857,0.025955635
4818,18,Texas,2019,male,0.494037312,0.029092836
4818,18,Texas,2019,female,0.505962688,0.029414114
4818,18,Texas,2020,male,0.493183614,0.034628168
4818,18,Texas,2020,female,0.506816386,0.034439565
4819,19,Texas,2009,male,0.489631982,0.01846985
4819,19,Texas,2009,female,0.510368018,0.018920072
4819,19,Texas,2010,male,0.497758714,0.018852561
4819,19,Texas,2010,female,0.502241286,0.018644842
4819,19,Texas,2011,male,0.496488316,0.019024443
4819,19,Texas,2011,female,0.503511684,0.018858246
4819,19,Texas,2012,male,0.503451196,0.018045431
4819,19,Texas,2012,female,0.496548804,0.018271276
4819,19,Texas,2013,male,0.505358271,0.018353226
4819,19,Texas,2013,female,0.494641729,0.017681694
4819,19,Texas,2014,male,0.505432403,0.018287669
4819,19,Texas,2014,female,0.494567597,0.018178684
4819,19,Texas,2015,male,0.505909371,0.018256578
4819,19,Texas,2015,female,0.494090629,0.016777271
4819,19,Texas,2016,male,0.505059405,0.017288331
4819,19,Texas,2016,female,0.494940595,0.018085594
4819,19,Texas,2017,male,0.50501229,0.018595704
4819,19,Texas,2017,female,0.49498771,0.017571677
4819,19,Texas,2018,male,0.504286034,0.018863187
4819,19,Texas,2018,female,0.495713966,0.01843439
4819,19,Texas,2019,male,0.503719429,0.01872826
4819,19,Texas,2019,female,0.496280571,0.018953855
4819,19,Texas,2020,male,0.503817685,0.023522609
4819,19,Texas,2020,female,0.496182315,0.021973709
4820,20,Texas,2009,male,0.48244929,0.024829216
4820,20,Texas,2009,female,0.51755071,0.026231594
4820,20,Texas,2010,male,0.484026807,0.024548824
4820,20,Texas,2010,female,0.515973193,0.02643415
4820,20,Texas,2011,male,0.483649785,0.025032729
4820,20,Texas,2011,female,0.516350215,0.024715729
4820,20,Texas,2012,male,0.479320977,0.024647014
4820,20,Texas,2012,female,0.520679023,0.025909745
4820,20,Texas,2013,male,0.480398182,0.025668255
4820,20,Texas,2013,female,0.519601818,0.026214345
4820,20,Texas,2014,male,0.482807101,0.024771071
4820,20,Texas,2014,female,0.517192899,0.025068293
4820,20,Texas,2015,male,0.482898371,0.024301364
4820,20,Texas,2015,female,0.517101629,0.025702343
4820,20,Texas,2016,male,0.484447963,0.024072643
4820,20,Texas,2016,female,0.515552037,0.024970431
4820,20,Texas,2017,male,0.48684091,0.024551519
4820,20,Texas,2017,female,0.51315909,0.024516985
4820,20,Texas,2018,male,0.486188695,0.02589432
4820,20,Texas,2018,female,0.513811305,0.02498953
4820,20,Texas,2019,male,0.486072035,0.026036589
4820,20,Texas,2019,female,0.513927965,0.025923424
4820,20,Texas,2020,male,0.488148695,0.028884993
4820,20,Texas,2020,female,0.511851305,0.031242952
4821,21,Texas,2009,male,0.481151608,0.022832094
4821,21,Texas,2009,female,0.518848392,0.024085512
4821,21,Texas,2010,male,0.482579494,0.02211048
4821,21,Texas,2010,female,0.517420506,0.022296904
4821,21,Texas,2011,male,0.482735816,0.022157268
4821,21,Texas,2011,female,0.517264184,0.022284637
4821,21,Texas,2012,male,0.487777155,0.024955875
4821,21,Texas,2012,female,0.512222845,0.024350031
