GEOID,district,state,year,age,estimate,moe
4823,23,Texas,2015,30_44,0.290573746,0.012138249
4823,23,Texas,2015,45_64,0.327732724,0.013622667
4823,23,Texas,2015,65+,0.161279754,0.011078529
4823,23,Texas,2016,20_29,0.225932907,0.013368741
4823,23,Texas,2016,30_44,0.287670962,0.011744575
4823,23,Texas,2016,45_64,0.323442125,0.01375206
4823,23,Texas,2016,65+,0.162954006,0.010930517
4823,23,Texas,2017,20_29,0.221385041,0.014151637
4823,23,Texas,2017,30_44,0.289367106,0.012146015
4823,23,Texas,2017,45_64,0.321387364,0.013133339
4823,23,Texas,2017,65+,0.167860489,0.011611699
4823,23,Texas,2018,20_29,0.222957932,0.013812595
4823,23,Texas,2018,30_44,0.291318123,0.012357638
4823,23,Texas,2018,45_64,0.316101779,0.013869578
4823,23,Texas,2018,65+,0.169622167,0.012574172
4823,23,Texas,2019,20_29,0.220723939,0.013080574
4823,23,Texas,2019,30_44,0.292216366,0.012803776
4823,23,Texas,2019,45_64,0.31433028,0.015407174
4823,23,Texas,2019,65+,0.172729415,0.012669118
4823,23,Texas,2020,20_29,0.218322251,0.015977329
4823,23,Texas,2020,30_44,0.296841949,0.015380911
4823,23,Texas,2020,45_64,0.312400674,0.017577655
4823,23,Texas,2020,65+,0.172435126,0.014877105
4824,24,Texas,2009,20_29,0.221317126,0.012638158
4824,24,Texas,2009,30_44,0.349199966,0.0138024
4824,24,Texas,2009,45_64,0.34058687,0.013970909
4824,24,Texas,2009,65+,0.088896038,0.008616926
4824,24,Texas,2010,20_29,0.217053038,0.01287691
4824,24,Texas,2010,30_44,0.338292614,0.012526072
4824,24,Texas,2010,45_64,0.352522756,0.014222431
4824,24,Texas,2010,65+,0.092131591,0.008917453
4824,24,Texas,2011,20_29,0.218068955,0.014166676
4824,24,Texas,2011,30_44,0.328724402,0.01342342
4824,24,Texas,2011,45_64,0.358077396,0.015795115
4824,24,Texas,2011,65+,0.095129248,0.008937742
4824,24,Texas,2012,20_29,0.211786728,0.013521999
4824,24,Texas,2012,30_44,0.329448655,0.014082783
4824,24,Texas,2012,45_64,0.355525103,0.01549659
4824,24,Texas,2012,65+,0.103239514,0.009098915
4824,24,Texas,2013,20_29,0.21202388,0.013705113
4824,24,Texas,2013,30_44,0.328348598,0.012390074
4824,24,Texas,2013,45_64,0.351212435,0.015183078
4824,24,Texas,2013,65+,0.108415087,0.009263462
4824,24,Texas,2014,20_29,0.205727911,0.013850935
4824,24,Texas,2014,30_44,0.326448052,0.013119924
4824,24,Texas,2014,45_64,0.354769942,0.015106284
4824,24,Texas,2014,65+,0.113054095,0.009583515
4824,24,Texas,2015,20_29,0.204371674,0.011605064
4824,24,Texas,2015,30_44,0.322539077,0.011957858
4824,24,Texas,2015,45_64,0.35664868,0.016280512
4824,24,Texas,2015,65+,0.116440569,0.009740826
4824,24,Texas,2016,20_29,0.20473715,0.011326695
4824,24,Texas,2016,30_44,0.320559379,0.012179675
4824,24,Texas,2016,45_64,0.357094743,0.014965588
4824,24,Texas,2016,65+,0.117608727,0.009485283
4824,24,Texas,2017,20_29,0.204032934,0.01116796
4824,24,Texas,2017,30_44,0.323021691,0.013335626
4824,24,Texas,2017,45_64,0.352505536,0.014639809
4824,24,Texas,2017,65+,0.120439839,0.009688214
4824,24,Texas,2018,20_29,0.201116021,0.010713381
4824,24,Texas,2018,30_44,0.322956541,0.012915869
4824,24,Texas,2018,45_64,0.352194044,0.013876379
4824,24,Texas,2018,65+,0.123733393,0.009344742
4824,24,Texas,2019,20_29,0.204840732,0.011951999
4824,24,Texas,2019,30_44,0.319221708,0.011673004
4824,24,Texas,2019,45_64,0.349170593,0.01439062
4824,24,Texas,2019,65+,0.126766967,0.009864705
4824,24,Texas,2020,20_29,0.206657767,0.014609912
4824,24,Texas,2020,30_44,0.319484952,0.014998564
4824,24,Texas,2020,45_64,0.343371804,0.018205782
4824,24,Texas,2020,65+,0.130485476,0.01159195
4825,25,Texas,2009,20_29,0.277343542,0.013376927
4825,25,Texas,2009,30_44,0.327692018,0.012594234
4825,25,Texas,2009,45_64,0.294986143,0.010957695
4825,25,Texas,2009,65+,0.099978298,0.007745098
4825,25,Texas,2010,20_29,0.2638415,0.012802133
4825,25,Texas,2010,30_44,0.317802563,0.011863119
4825,25,Texas,2010,45_64,0.311767067,0.011476044
4825,25,Texas,2010,65+,0.106588869,0.00809631
4825,25,Texas,2011,20_29,0.261366282,0.012265334
4825,25,Texas,2011,30_44,0.318440044,0.01013888
4825,25,Texas,2011,45_64,0.312922381,0.0114766
4825,25,Texas,2011,65+,0.107271293,0.008380733
4825,25,Texas,2012,20_29,0.200589681,0.010968727
4825,25,Texas,2012,30_44,0.29129199,0.011368927
4825,25,Texas,2012,45_64,0.357725071,0.013692533
4825,25,Texas,2012,65+,0.150393257,0.010980978
4825,25,Texas,2013,20_29,0.201298727,0.011840396
4825,25,Texas,2013,30_44,0.289472317,0.009214969
4825,25,Texas,2013,45_64,0.355351755,0.012827429
4825,25,Texas,2013,65+,0.1538772,0.010293912
4825,25,Texas,2014,20_29,0.204368995,0.01355895
4825,25,Texas,2014,30_44,0.288292459,0.010730245
4825,25,Texas,2014,45_64,0.351049681,0.013492253
4825,25,Texas,2014,65+,0.156288865,0.010322221
4825,25,Texas,2015,20_29,0.200054089,0.012224004
4825,25,Texas,2015,30_44,0.289678753,0.011864701
4825,25,Texas,2015,45_64,0.348639094,0.012965789
4825,25,Texas,2015,65+,0.161628064,0.009936832
4825,25,Texas,2016,20_29,0.193705255,0.010997715
4825,25,Texas,2016,30_44,0.290373191,0.011184311
4825,25,Texas,2016,45_64,0.348084539,0.012246763
4825,25,Texas,2016,65+,0.167837014,0.010045697
4825,25,Texas,2017,20_29,0.193977278,0.010936172
4825,25,Texas,2017,30_44,0.289637101,0.010026688
4825,25,Texas,2017,45_64,0.345231173,0.012852052
4825,25,Texas,2017,65+,0.171154448,0.010056507
4825,25,Texas,2018,20_29,0.193462408,0.011835485
4825,25,Texas,2018,30_44,0.288882812,0.011441698
4825,25,Texas,2018,45_64,0.343721286,0.013213739
4825,25,Texas,2018,65+,0.173933494,0.010508277
4825,25,Texas,2019,20_29,0.190182417,0.011614789
4825,25,Texas,2019,30_44,0.287283331,0.010532776
4825,25,Texas,2019,45_64,0.343711198,0.013306987
4825,25,Texas,2019,65+,0.178823054,0.011341625
4825,25,Texas,2020,20_29,0.188290873,0.011844889
4825,25,Texas,2020,30_44,0.288185624,0.012126012
4825,25,Texas,2020,45_64,0.341736176,0.015917747
4825,25,Texas,2020,65+,0.181787327,0.012119155
4826,26,Texas,2009,20_29,0.212642615,0.010920589
4826,26,Texas,2009,30_44,0.357227867,0.010965961
4826,26,Texas,2009,45_64,0.330524949,0.012752903
4826,26,Texas,2009,65+,0.099604569,0.008480995
4826,26,Texas,2010,20_29,0.201162994,0.01063159
4826,26,Texas,2010,30_44,0.348590044,0.011037937
4826,26,Texas,2010,45_64,0.344232319,0.011230602
4826,26,Texas,2010,65+,0.106014643,0.007559463
4826,26,Texas,2011,20_29,0.197593457,0.011383678
4826,26,Texas,2011,30_44,0.343002097,0.012070096
4826,26,Texas,2011,45_64,0.349101709,0.013048753
4826,26,Texas,2011,65+,0.110302738,0.008362755
4826,26,Texas,2012,20_29,0.202170456,0.011441097
4826,26,Texas,2012,30_44,0.354110973,0.013121589
4826,26,Texas,2012,45_64,0.348850303,0.013912408
4826,26,Texas,2012,65+,0.094868268,0.009034255
4826,26,Texas,2013,20_29,0.198671575,0.011267594
4826,26,Texas,2013,30_44,0.349697088,0.012166186
4826,26,Texas,2013,45_64,0.352156827,0.013901254
4826,26,Texas,2013,65+,0.09947451,0.009437283
4826,26,Texas,2014,20_29,0.195967337,0.011040582
4826,26,Texas,2014,30_44,0.344506822,0.011905806
4826,26,Texas,2014,45_64,0.353864802,0.013377086
4826,26,Texas,2014,65+,0.105661039,0.009585251
4826,26,Texas,2015,20_29,0.19540478,0.01150347
4826,26,Texas,2015,30_44,0.339336931,0.012424827
4826,26,Texas,2015,45_64,0.356222051,0.012787201
4826,26,Texas,2015,65+,0.109036237,0.009255975
4826,26,Texas,2016,20_29,0.191753922,0.009956403
4826,26,Texas,2016,30_44,0.333215337,0.010705369
4826,26,Texas,2016,45_64,0.360420315,0.011528859
4826,26,Texas,2016,65+,0.114610426,0.009017401
4826,26,Texas,2017,20_29,0.190394922,0.009463395
4826,26,Texas,2017,30_44,0.323290328,0.010844443
4826,26,Texas,2017,45_64,0.36402765,0.012522451
4826,26,Texas,2017,65+,0.1222871,0.00990347
4826,26,Texas,2018,20_29,0.190754842,0.010237834
4826,26,Texas,2018,30_44,0.318883309,0.010279311
4826,26,Texas,2018,45_64,0.365610278,0.012657309
4826,26,Texas,2018,65+,0.124751572,0.0083541
4826,26,Texas,2019,20_29,0.185439469,0.009708576
4826,26,Texas,2019,30_44,0.316296943,0.01086174
4826,26,Texas,2019,45_64,0.370255696,0.012394849
4826,26,Texas,2019,65+,0.128007892,0.009801896
4826,26,Texas,2020,20_29,0.180911969,0.010672324
4826,26,Texas,2020,30_44,0.315376826,0.012986804
4826,26,Texas,2020,45_64,0.369644952,0.014037964
4826,26,Texas,2020,65+,0.134066252,0.011800633
4827,27,Texas,2009,20_29,0.229762083,0.010962252
4827,27,Texas,2009,30_44,0.291183405,0.008622609
4827,27,Texas,2009,45_64,0.33522322,0.010785075
4827,27,Texas,2009,65+,0.143831291,0.010067282
4827,27,Texas,2010,20_29,0.228044379,0.00968851
4827,27,Texas,2010,30_44,0.284842197,0.009555615
4827,27,Texas,2010,45_64,0.341558564,0.011561908
4827,27,Texas,2010,65+,0.14555486,0.009388424
4827,27,Texas,2011,20_29,0.224205344,0.009306175
4827,27,Texas,2011,30_44,0.284163458,0.008909269
4827,27,Texas,2011,45_64,0.344358026,0.010868464
4827,27,Texas,2011,65+,0.147273173,0.010289995
4827,27,Texas,2012,20_29,0.191726596,0.008211229
4827,27,Texas,2012,30_44,0.259928292,0.009177012
4827,27,Texas,2012,45_64,0.376398417,0.009562496
4827,27,Texas,2012,65+,0.171946695,0.010801849
4827,27,Texas,2013,20_29,0.193333907,0.008639866
4827,27,Texas,2013,30_44,0.258233272,0.008222006
4827,27,Texas,2013,45_64,0.373279913,0.011179799
4827,27,Texas,2013,65+,0.175152908,0.010946289
4827,27,Texas,2014,20_29,0.192821322,0.008464207
4827,27,Texas,2014,30_44,0.26018482,0.007606919
4827,27,Texas,2014,45_64,0.368396268,0.010653712
4827,27,Texas,2014,65+,0.17859759,0.011128641
4827,27,Texas,2015,20_29,0.195446409,0.00843947
4827,27,Texas,2015,30_44,0.261207743,0.007279093
4827,27,Texas,2015,45_64,0.361899217,0.010629535
4827,27,Texas,2015,65+,0.181446631,0.010585971
4827,27,Texas,2016,20_29,0.197978439,0.009020356
4827,27,Texas,2016,30_44,0.261879802,0.008159785
4827,27,Texas,2016,45_64,0.353890567,0.01023298
4827,27,Texas,2016,65+,0.186251193,0.011954124
4827,27,Texas,2017,20_29,0.196385145,0.009386212
4827,27,Texas,2017,30_44,0.263512072,0.00900223
4827,27,Texas,2017,45_64,0.349644138,0.011069524
4827,27,Texas,2017,65+,0.190458644,0.011061767
4827,27,Texas,2018,20_29,0.196191744,0.009072406
4827,27,Texas,2018,30_44,0.264638777,0.008399094
4827,27,Texas,2018,45_64,0.34473989,0.011557891
4827,27,Texas,2018,65+,0.194429589,0.012504377
4827,27,Texas,2019,20_29,0.194379769,0.009051999
4827,27,Texas,2019,30_44,0.265620077,0.008379631
4827,27,Texas,2019,45_64,0.34024528,0.010511999
4827,27,Texas,2019,65+,0.199754874,0.012164104
4827,27,Texas,2020,20_29,0.193086187,0.009777921
4827,27,Texas,2020,30_44,0.26784614,0.01014531
4827,27,Texas,2020,45_64,0.334676601,0.011251306
4827,27,Texas,2020,65+,0.204391071,0.013639338
4828,28,Texas,2009,20_29,0.22785006,0.012035091
4828,28,Texas,2009,30_44,0.315267802,0.009580792
4828,28,Texas,2009,45_64,0.314962627,0.011343073
4828,28,Texas,2009,65+,0.141919511,0.010951933
4828,28,Texas,2010,20_29,0.226862533,0.010645341
4828,28,Texas,2010,30_44,0.317281726,0.011175
4828,28,Texas,2010,45_64,0.315267418,0.011082711
4828,28,Texas,2010,65+,0.140588323,0.010480826
4828,28,Texas,2011,20_29,0.221590909,0.011775362
4828,28,Texas,2011,30_44,0.316703526,0.010685269
4828,28,Texas,2011,45_64,0.318224951,0.011712623
4828,28,Texas,2011,65+,0.143480614,0.011222473
4828,28,Texas,2012,20_29,0.221221409,0.013475773
4828,28,Texas,2012,30_44,0.315467334,0.012978235
4828,28,Texas,2012,45_64,0.321625542,0.01325986
4828,28,Texas,2012,65+,0.141685715,0.011096039
4828,28,Texas,2013,20_29,0.222642731,0.012069618
4828,28,Texas,2013,30_44,0.311407089,0.011627324
4828,28,Texas,2013,45_64,0.321620895,0.014085021
4828,28,Texas,2013,65+,0.144329286,0.011759556
4828,28,Texas,2014,20_29,0.223182171,0.011749953
4828,28,Texas,2014,30_44,0.308234339,0.011763341
4828,28,Texas,2014,45_64,0.322960828,0.013700097
4828,28,Texas,2014,65+,0.145622663,0.012383638
4828,28,Texas,2015,20_29,0.223627025,0.012191053
4828,28,Texas,2015,30_44,0.307489354,0.012880284
4828,28,Texas,2015,45_64,0.319359937,0.014017297
4828,28,Texas,2015,65+,0.149523684,0.012076913
4828,28,Texas,2016,20_29,0.225376573,0.012360436
4828,28,Texas,2016,30_44,0.307222237,0.011719461
4828,28,Texas,2016,45_64,0.316693951,0.013018736
4828,28,Texas,2016,65+,0.150707239,0.011866712
4828,28,Texas,2017,20_29,0.2251732,0.012398395
4828,28,Texas,2017,30_44,0.305707034,0.012128305
4828,28,Texas,2017,45_64,0.31585897,0.013928902
4828,28,Texas,2017,65+,0.153260795,0.012132593
4828,28,Texas,2018,20_29,0.222677677,0.012309988
4828,28,Texas,2018,30_44,0.306054106,0.012157385
4828,28,Texas,2018,45_64,0.315540936,0.013539291
4828,28,Texas,2018,65+,0.155727281,0.011737726
4828,28,Texas,2019,20_29,0.221697157,0.012694471
4828,28,Texas,2019,30_44,0.303070998,0.012711363
4828,28,Texas,2019,45_64,0.316187773,0.013273028
4828,28,Texas,2019,65+,0.159044072,0.012905623
4828,28,Texas,2020,20_29,0.221136038,0.013673543
4828,28,Texas,2020,30_44,0.296581821,0.014387124
4828,28,Texas,2020,45_64,0.316896209,0.015690545
4828,28,Texas,2020,65+,0.165385932,0.014613985
4829,29,Texas,2009,20_29,0.266556306,0.016945144
4829,29,Texas,2009,30_44,0.343432506,0.015967365
4829,29,Texas,2009,45_64,0.298454654,0.015276098
4829,29,Texas,2009,65+,0.091556534,0.009609525
4829,29,Texas,2010,20_29,0.268601952,0.016303553
4829,29,Texas,2010,30_44,0.335196118,0.015814629
4829,29,Texas,2010,45_64,0.304782315,0.016454343
4829,29,Texas,2010,65+,0.091419615,0.009554577
4829,29,Texas,2011,20_29,0.266948773,0.016218106
4829,29,Texas,2011,30_44,0.329028527,0.014994352
4829,29,Texas,2011,45_64,0.310775313,0.017110147
4829,29,Texas,2011,65+,0.093247387,0.009435908
4829,29,Texas,2012,20_29,0.266432424,0.015618078
4829,29,Texas,2012,30_44,0.332639872,0.015626764
4829,29,Texas,2012,45_64,0.311818664,0.016955778
4829,29,Texas,2012,65+,0.08910904,0.00976347
4829,29,Texas,2013,20_29,0.265670388,0.015723944
4829,29,Texas,2013,30_44,0.332786351,0.014927036
4829,29,Texas,2013,45_64,0.31120556,0.017347752
4829,29,Texas,2013,65+,0.090337701,0.009395806
4829,29,Texas,2014,20_29,0.260398409,0.01487714
4829,29,Texas,2014,30_44,0.334522887,0.015909397
4829,29,Texas,2014,45_64,0.311442463,0.015926251
4829,29,Texas,2014,65+,0.093636241,0.009728495
4829,29,Texas,2015,20_29,0.257440563,0.014901915
4829,29,Texas,2015,30_44,0.331243295,0.015247021
4829,29,Texas,2015,45_64,0.314416272,0.016897707
4829,29,Texas,2015,65+,0.096899869,0.009804329
4829,29,Texas,2016,20_29,0.249004199,0.015357288
4829,29,Texas,2016,30_44,0.333516898,0.015262055
4829,29,Texas,2016,45_64,0.316660732,0.016657419
4829,29,Texas,2016,65+,0.100818172,0.009895907
4829,29,Texas,2017,20_29,0.241871728,0.013826842
4829,29,Texas,2017,30_44,0.336687275,0.015762436
4829,29,Texas,2017,45_64,0.315616246,0.015933945
4829,29,Texas,2017,65+,0.105824751,0.010621269
4829,29,Texas,2018,20_29,0.234612538,0.015041586
4829,29,Texas,2018,30_44,0.336436833,0.015467898
4829,29,Texas,2018,45_64,0.319730217,0.017595438
4829,29,Texas,2018,65+,0.109220412,0.011257058
4829,29,Texas,2019,20_29,0.234785539,0.016168311
4829,29,Texas,2019,30_44,0.329636955,0.016669809
4829,29,Texas,2019,45_64,0.325227781,0.017412027
4829,29,Texas,2019,65+,0.110349725,0.01192764
4829,29,Texas,2020,20_29,0.234854378,0.018680964
4829,29,Texas,2020,30_44,0.320221156,0.017456309
4829,29,Texas,2020,45_64,0.331657911,0.022490556
4829,29,Texas,2020,65+,0.113266556,0.015768919
4830,30,Texas,2009,20_29,0.273080587,0.015131846
4830,30,Texas,2009,30_44,0.351195476,0.01432401
4830,30,Texas,2009,45_64,0.286287292,0.013837701
4830,30,Texas,2009,65+,0.089436645,0.008444093
4830,30,Texas,2010,20_29,0.252730451,0.013481534
4830,30,Texas,2010,30_44,0.341732628,0.014456465
4830,30,Texas,2010,45_64,0.309396702,0.015375563
4830,30,Texas,2010,65+,0.096140218,0.009276876
4830,30,Texas,2011,20_29,0.248500159,0.014249018
4830,30,Texas,2011,30_44,0.336817748,0.014096168
4830,30,Texas,2011,45_64,0.316964229,0.014626897
4830,30,Texas,2011,65+,0.097717864,0.008992676
4830,30,Texas,2012,20_29,0.227442697,0.014269462
4830,30,Texas,2012,30_44,0.31666652,0.013854959
4830,30,Texas,2012,45_64,0.343869335,0.014688374
4830,30,Texas,2012,65+,0.112021448,0.009842225
4830,30,Texas,2013,20_29,0.227400027,0.0141324
4830,30,Texas,2013,30_44,0.31352352,0.01349806
4830,30,Texas,2013,45_64,0.347812391,0.01587144
4830,30,Texas,2013,65+,0.111264062,0.009994088
4830,30,Texas,2014,20_29,0.221095628,0.013615573
4830,30,Texas,2014,30_44,0.315111158,0.014415488
4830,30,Texas,2014,45_64,0.349235188,0.016296139
4830,30,Texas,2014,65+,0.114558026,0.010198915
4830,30,Texas,2015,20_29,0.222351712,0.013302311
4830,30,Texas,2015,30_44,0.312974748,0.012661336
4830,30,Texas,2015,45_64,0.348220046,0.014675829
4830,30,Texas,2015,65+,0.116453494,0.009289975
4830,30,Texas,2016,20_29,0.226688215,0.013693922
4830,30,Texas,2016,30_44,0.308188941,0.01520365
4830,30,Texas,2016,45_64,0.347450034,0.015027719
4830,30,Texas,2016,65+,0.117672811,0.009606612
4830,30,Texas,2017,20_29,0.226739036,0.013738343
4830,30,Texas,2017,30_44,0.307047142,0.013053842
4830,30,Texas,2017,45_64,0.342657315,0.016323342
4830,30,Texas,2017,65+,0.123556508,0.010734591
4830,30,Texas,2018,20_29,0.228927638,0.012991879
4830,30,Texas,2018,30_44,0.302051329,0.013772812
4830,30,Texas,2018,45_64,0.342620384,0.015819802
4830,30,Texas,2018,65+,0.12640065,0.010376938
4830,30,Texas,2019,20_29,0.235493725,0.014094756
4830,30,Texas,2019,30_44,0.29876058,0.013915751
4830,30,Texas,2019,45_64,0.33669034,0.014631774
4830,30,Texas,2019,65+,0.129055356,0.010736453
4830,30,Texas,2020,20_29,0.231005991,0.014771519
4830,30,Texas,2020,30_44,0.298987984,0.015063189
4830,30,Texas,2020,45_64,0.335761353,0.021130679
4830,30,Texas,2020,65+,0.134244672,0.013332361
4831,31,Texas,2009,20_29,0.246685985,0.011686168
4831,31,Texas,2009,30_44,0.328023328,0.008289623
4831,31,Texas,2009,45_64,0.305755053,0.007038844
4831,31,Texas,2009,65+,0.119535634,0.009125922
4831,31,Texas,2010,20_29,0.240426589,0.008996278
4831,31,Texas,2010,30_44,0.327416263,0.006880124
4831,31,Texas,2010,45_64,0.310350617,0.007663626
4831,31,Texas,2010,65+,0.121806531,0.007981923
4831,31,Texas,2011,20_29,0.235414118,0.008705612
4831,31,Texas,2011,30_44,0.327546536,0.008837772
4831,31,Texas,2011,45_64,0.313300372,0.007773715
4831,31,Texas,2011,65+,0.123738974,0.009044484
4831,31,Texas,2012,20_29,0.222339282,0.009705219
4831,31,Texas,2012,30_44,0.333989338,0.009920142
4831,31,Texas,2012,45_64,0.321789334,0.008955098
4831,31,Texas,2012,65+,0.121882046,0.009920142
4831,31,Texas,2013,20_29,0.220457977,0.009471285
4831,31,Texas,2013,30_44,0.331711827,0.008608028
4831,31,Texas,2013,45_64,0.321806868,0.010105432
4831,31,Texas,2013,65+,0.126023328,0.009168532
4831,31,Texas,2014,20_29,0.215580932,0.010637791
4831,31,Texas,2014,30_44,0.330434162,0.009070493
4831,31,Texas,2014,45_64,0.322736543,0.007931721
4831,31,Texas,2014,65+,0.131248363,0.010110068
4831,31,Texas,2015,20_29,0.214139486,0.010051257
4831,31,Texas,2015,30_44,0.327262302,0.008846799
4831,31,Texas,2015,45_64,0.322744624,0.009404775
4831,31,Texas,2015,65+,0.135853587,0.008846799
4831,31,Texas,2016,20_29,0.214873884,0.008691227
4831,31,Texas,2016,30_44,0.323699937,0.008390377
4831,31,Texas,2016,45_64,0.321270851,0.008360664
4831,31,Texas,2016,65+,0.140155328,0.008390377
4831,31,Texas,2017,20_29,0.214108875,0.009626701
4831,31,Texas,2017,30_44,0.322959125,0.0087871
4831,31,Texas,2017,45_64,0.32103235,0.007620989
4831,31,Texas,2017,65+,0.14189965,0.009016735
4831,31,Texas,2018,20_29,0.211423058,0.008930338
4831,31,Texas,2018,30_44,0.321828828,0.008774152
4831,31,Texas,2018,45_64,0.320905598,0.008069582
4831,31,Texas,2018,65+,0.145842516,0.009121231
4831,31,Texas,2019,20_29,0.209280061,0.008747296
4831,31,Texas,2019,30_44,0.321594131,0.008592774
4831,31,Texas,2019,45_64,0.320042191,0.008176236
4831,31,Texas,2019,65+,0.149083617,0.00987262
4831,31,Texas,2020,20_29,0.206009749,0.008840718
4831,31,Texas,2020,30_44,0.32278481,0.011358788
4831,31,Texas,2020,45_64,0.317897364,0.010140159
4831,31,Texas,2020,65+,0.153308077,0.011054939
4832,32,Texas,2009,20_29,0.256629377,0.015314406
4832,32,Texas,2009,30_44,0.345729171,0.015326522
4832,32,Texas,2009,45_64,0.287213764,0.013767618
4832,32,Texas,2009,65+,0.110427689,0.009741125
4832,32,Texas,2010,20_29,0.246190802,0.014324437
4832,32,Texas,2010,30_44,0.329224056,0.014104062
4832,32,Texas,2010,45_64,0.3077374,0.014143729
4832,32,Texas,2010,65+,0.116847742,0.009462944
4832,32,Texas,2011,20_29,0.241505949,0.01366965
4832,32,Texas,2011,30_44,0.327257933,0.012402964
4832,32,Texas,2011,45_64,0.311855387,0.014848372
4832,32,Texas,2011,65+,0.119380731,0.00953093
4832,32,Texas,2012,20_29,0.219424259,0.012779118
4832,32,Texas,2012,30_44,0.320639677,0.014141155
4832,32,Texas,2012,45_64,0.336663649,0.01492633
4832,32,Texas,2012,65+,0.123272416,0.009982934
4832,32,Texas,2013,20_29,0.217650475,0.013363671
4832,32,Texas,2013,30_44,0.313767781,0.012873841
4832,32,Texas,2013,45_64,0.340819043,0.014635649
4832,32,Texas,2013,65+,0.127762701,0.010547148
4832,32,Texas,2014,20_29,0.215560226,0.014733593
4832,32,Texas,2014,30_44,0.308866521,0.012562327
4832,32,Texas,2014,45_64,0.343397412,0.013962018
4832,32,Texas,2014,65+,0.132175842,0.010771032
4832,32,Texas,2015,20_29,0.214949586,0.013608281
4832,32,Texas,2015,30_44,0.303834052,0.01214984
4832,32,Texas,2015,45_64,0.345451274,0.014549951
4832,32,Texas,2015,65+,0.135765088,0.010530627
4832,32,Texas,2016,20_29,0.209930835,0.012500141
4832,32,Texas,2016,30_44,0.304224069,0.012477551
4832,32,Texas,2016,45_64,0.343795299,0.014954988
4832,32,Texas,2016,65+,0.142049797,0.010723013
4832,32,Texas,2017,20_29,0.206185109,0.011622527
4832,32,Texas,2017,30_44,0.302785335,0.014113597
4832,32,Texas,2017,45_64,0.344789295,0.014924213
4832,32,Texas,2017,65+,0.146240261,0.010600929
4832,32,Texas,2018,20_29,0.208444601,0.012004189
4832,32,Texas,2018,30_44,0.304912913,0.012591173
4832,32,Texas,2018,45_64,0.339700783,0.016073221
4832,32,Texas,2018,65+,0.146941704,0.010518611
4832,32,Texas,2019,20_29,0.20829745,0.012746342
4832,32,Texas,2019,30_44,0.302842645,0.013168004
4832,32,Texas,2019,45_64,0.337211671,0.015362075
4832,32,Texas,2019,65+,0.151648234,0.010948918
4832,32,Texas,2020,20_29,0.211657329,0.013646435
4832,32,Texas,2020,30_44,0.301996161,0.015735031
4832,32,Texas,2020,45_64,0.33544545,0.018232878
4832,32,Texas,2020,65+,0.15090106,0.01333244
4833,33,Texas,2012,20_29,0.261280084,0.014229576
4833,33,Texas,2012,30_44,0.345719569,0.015452048
4833,33,Texas,2012,45_64,0.301728353,0.015332023
4833,33,Texas,2012,65+,0.091271993,0.008757346
4833,33,Texas,2013,20_29,0.256272723,0.014923284
4833,33,Texas,2013,30_44,0.340321741,0.015850793
4833,33,Texas,2013,45_64,0.309184535,0.016577051
4833,33,Texas,2013,65+,0.094221001,0.009546351
4833,33,Texas,2014,20_29,0.252029952,0.014442329
4833,33,Texas,2014,30_44,0.340408637,0.013579973
4833,33,Texas,2014,45_64,0.310793965,0.015390067
4833,33,Texas,2014,65+,0.096767446,0.009669487
4833,33,Texas,2015,20_29,0.24737578,0.015333471
4833,33,Texas,2015,30_44,0.339541348,0.014366153
4833,33,Texas,2015,45_64,0.314095389,0.015156059
4833,33,Texas,2015,65+,0.098987484,0.009385943
4833,33,Texas,2016,20_29,0.245018141,0.01390306
4833,33,Texas,2016,30_44,0.333969781,0.013966563
4833,33,Texas,2016,45_64,0.318297087,0.016223059
4833,33,Texas,2016,65+,0.102714992,0.009728755
4833,33,Texas,2017,20_29,0.248231036,0.013755129
4833,33,Texas,2017,30_44,0.323502277,0.01347126
4833,33,Texas,2017,45_64,0.321874204,0.015512613
4833,33,Texas,2017,65+,0.106392482,0.009551362
4833,33,Texas,2018,20_29,0.244823995,0.01349656
4833,33,Texas,2018,30_44,0.323019589,0.013463762
4833,33,Texas,2018,45_64,0.322232426,0.015706356
4833,33,Texas,2018,65+,0.10992399,0.010630796
4833,33,Texas,2019,20_29,0.239790187,0.013983471
4833,33,Texas,2019,30_44,0.320394299,0.013603552
4833,33,Texas,2019,45_64,0.327102117,0.017272018
4833,33,Texas,2019,65+,0.112713398,0.010621392
4833,33,Texas,2020,20_29,0.236928191,0.016286924
4833,33,Texas,2020,30_44,0.321139921,0.016368604
4833,33,Texas,2020,45_64,0.323369776,0.01967663
4833,33,Texas,2020,65+,0.118562111,0.014926958
4834,34,Texas,2012,20_29,0.22214072,0.010939856
4834,34,Texas,2012,30_44,0.289827419,0.010255833
4834,34,Texas,2012,45_64,0.322318475,0.011830885
4834,34,Texas,2012,65+,0.165713386,0.0123079
4834,34,Texas,2013,20_29,0.224342312,0.009644466
4834,34,Texas,2013,30_44,0.286960488,0.010149272
4834,34,Texas,2013,45_64,0.321296202,0.012181784
4834,34,Texas,2013,65+,0.167400998,0.01110132
4834,34,Texas,2014,20_29,0.223673412,0.010943584
4834,34,Texas,2014,30_44,0.285860208,0.010358646000000001
4834,34,Texas,2014,45_64,0.319965602,0.012336086
4834,34,Texas,2014,65+,0.170500777,0.012296799
